3.58935199,-8.84023523
-6.41568779,0.69343464
-4.77616026,-8.95137315
-8.91724175,-8.84543000
-4.18423924,-11.04107459
-9.33415957,-8.15091392
-4.48218784,-11.34328403
4.18138504,-9.35559350
-6.79873225,-0.68512358
3.79106162,-10.37502065
-4.76994490,-10.69527386
5.54204243,-7.55576752
4.16414933,-9.36261479
1.89017465,-8.55882378
3.41373588,-10.48386083
5.08088020,-9.38437134
3.11133919,-9.26488061
-10.19379085,-9.02174591
4.52616517,-9.30925972
-5.93671831,-0.25309301
3.61432971,-8.17204679
-4.95140479,0.51596562
-4.94204462,-9.68130875
-5.07482672,0.82769711
-5.20951759,-1.51585372
-4.06812418,-10.61482348
-5.47452632,-10.12044364
-5.98905367,0.70639687
-4.45429248,-1.48242639
-4.29104352,-1.76628815
-6.76979039,-1.13445950
-10.76516249,-7.26425150
-8.08861936,-7.25125662
-7.38512118,-1.63175513
-4.89679626,-0.55579342
-11.95815657,-8.06528401
-5.50682578,-9.99301292
-6.38320754,2.41403260
-6.63680709,0.39347702
-3.58943478,0.51464565
-6.18980368,0.84995072
-10.72070362,-6.35827882
-5.17178635,-0.12121655
-8.99230478,-8.61118414
4.56499547,-8.96451083
2.28526779,-10.10416501
3.70749380,-10.01161701
3.92093378,-10.56836451
4.82784665,-11.07176936
3.70583779,-9.39018410
-9.19976773,-7.24456244
-8.09534830,-8.79034846
-8.49172022,-7.22952315
-6.35492098,-9.07686904
-7.60097873,-10.96695448
-10.43281912,-8.29008726
-6.58780621,0.24080155
-9.76360937,-5.99983495
-6.46694482,-10.76032851
-6.38554644,-10.75931590
-4.24492680,-10.35384284
2.27617308,-8.78992843
-4.56708778,-9.09282323
4.35657523,-10.64364501
-9.78501016,-8.94379951
2.48763270,-8.76566124
4.34428826,-9.03396093
-11.02999280,-8.58882779
3.44335405,-9.93734049
-5.77962251,-8.61113766
-7.25459487,-0.98181915
-7.31626623,0.57633045
4.15379231,-8.74413144
-10.78871830,-7.15540582
3.62769933,-8.96140252
4.27962450,-9.29836601
3.10538768,-9.69696675
2.14638385,-7.74850054
-4.05426540,-9.53418636
-5.14367355,-9.06288208
2.00542210,-8.62071604
-6.18340638,-9.02156370
3.93328178,-9.80819269
5.10464052,-7.46521538
-6.15501670,0.45257908
4.28921780,-8.26514059
-5.96451619,-9.74084376
-4.62146311,-10.73482180
4.06222957,-7.91260841
3.30642819,-9.32975909
3.95442596,-7.51086216
-4.10331426,-0.40601450
4.66745676,-9.14903739
-2.92279204,-10.38400568
4.75396835,-9.43196017
-5.19236604,-1.98457109
-7.04877752,0.16257098
5.59393011,-10.61376753
1.99261995,-9.52584473
-8.27016396,-7.61061953
5.52032789,-10.89015319
4.68420555,-7.48832937
-5.53814280,-10.16061203
4.38597305,-8.58002391
-10.48008476,-8.25026100
2.90852643,-9.10469674
4.92735984,-8.87885525
5.15922673,-10.89411987
-11.87136135,-8.10137404
-10.51144768,-6.38742065
5.64075806,-9.72399670
4.57209110,-10.55503749
-4.97845992,0.18752057
-5.53835583,-0.06610785
3.77632417,-9.46895152
-6.73998545,-8.41993304
3.08830233,-11.19480065
-4.45410999,-8.20788370
-3.27689484,-11.08310498
-5.52831610,0.17553156
-8.64885526,-7.83737257
-7.60103841,0.20707453
-4.81571211,0.00275874
-4.87200362,-9.70524758
-8.73641188,-8.01724524
3.22140211,-9.28476702
4.63176761,-8.98909353
-10.10419276,-8.18416477
-10.66881394,-7.37302747
2.49671891,-10.51973237
3.49512543,-8.02606101
-9.79002663,-6.60460121
-5.78775180,-10.31775530
-4.27411058,-9.67193310
2.40589374,-9.77548606
-4.88511427,-11.75881270
-8.59647892,-8.35267836
4.79713827,-10.71354196
3.39658695,-10.14299305
4.56631111,-10.20421780
-6.38319693,-0.62683017
-5.86312478,-9.45769837
-8.01199195,-6.37219558
-5.45641015,0.61121616
-9.66484607,-8.12394308
3.21394189,-8.01978698
4.22542491,-11.43508972
-4.50145014,-0.15063081
-5.40992348,-0.86900579
-6.53975954,0.56100272
-4.64315609,-7.91320998
-10.44195111,-7.61063943
5.53585667,-10.39694031
-5.39933182,-9.93691260
-8.12900530,-8.57896948
3.18396463,-9.47565411
2.87774740,-9.96771807
-6.02775349,-9.72909324
-5.12609206,-10.10091639
-7.15669107,-8.95433116
-8.82676641,-8.18528244
-8.72229192,-6.56651279
-6.14890842,0.89749485
-5.31412473,-1.80225776
-5.92984271,-8.73252406
-7.04972379,-8.41612037
-9.38859584,-7.55005488
-8.94562226,-7.07231920
4.15563801,-9.68098120
-6.04870136,-9.24998226
-8.97953461,-7.83523507
-4.11245977,-1.18888456
3.45737601,-11.25243328
-4.79150399,-9.37412965
3.36031319,-9.51180356
-8.99549273,-5.86843147
3.06219883,-10.89805259
-8.67686699,-8.22745205
4.29663397,-8.97863893
-6.00731869,-1.83670719
4.59295916,-7.73919043
3.81126146,-10.19491375
-9.81189949,-8.11878887
-6.00609493,-9.77416960
4.84782175,-9.04763568
-3.83045956,-10.95807220
-8.43922393,-7.67478707
-4.05111833,-10.11462254
-5.67273000,-9.55048695
4.14078621,-10.11490381
4.65572329,-9.28937793
4.97718050,-10.06643015
-10.54418978,-7.54593335
2.70040903,-9.62855055
-6.57865402,1.40182934
4.08343618,-10.29641574
4.30493113,-8.94551143
-5.85307714,-9.23085527
2.93618609,-7.97155255
4.40000568,-9.34591354
3.11803941,-10.34873189
-5.99070065,1.33981448
-9.57910899,-8.20516733
-2.87023357,-9.74220347
-5.27311443,-9.42307956
-6.01654369,-9.83761855
-9.58458345,-6.90377276
-5.54507638,-9.49303768
-6.48809226,-9.24528314
-4.90931382,-9.58719818
2.76076905,-10.12531096
5.08249657,-10.50779168
5.10860463,-10.46803016
-6.14212740,-0.16551651
-4.30895256,-9.63193947
-11.35053476,-5.69602029
-9.62341561,-6.88877105
4.74904460,-9.20588692
-4.93719571,-9.49994657
-4.90748865,-9.42540369
-4.29150946,-9.29384460
-4.84869772,0.44651186
-8.21886527,-6.91368726
-5.97086373,0.97639754
-9.19222783,-6.93079136
5.11723404,-11.14951296
6.09360665,-9.01706896
2.79726055,-8.52339499
-5.22335206,-9.90557970
-9.27173921,-6.98667363
-6.03864383,-9.71807912
2.95810232,-10.56515408
-5.20878374,-12.00925297
-9.75861207,-6.67363222
-4.58514143,-10.28613611
4.30931001,-10.75461789
-9.34598448,-8.25507706
-4.61662253,-10.37661889
4.67116030,-10.74223373
3.63252670,-11.20105436
-5.96466190,-0.82574418
-4.78632627,-9.84468494
3.68504138,-8.93079282
-6.82836796,-9.86294915
-8.97875446,-8.96000122
6.29875655,-9.24901122
-9.36253373,-7.00408848
-9.19808617,-7.00261472
-6.39541814,-0.04330726
4.73217401,-8.07918933
-10.51284554,-7.38248676
-10.85672476,-6.37514646
3.52425467,-7.80715995
-12.03347531,-7.53806808
-7.04572760,-1.03059340
-4.24645581,-8.42932599
-9.69765438,-5.27974306
-3.33293774,-9.85795493
4.12700278,-9.83152159
-5.29082696,-10.17560276
4.85537166,-8.68113432
-5.21650878,-10.27484074
-5.90703610,0.19287406
-5.35926113,-11.33453124
-10.36256149,-7.88399024
2.44133285,-8.83042496
5.15167400,-9.90071402
-4.98253456,-0.95162151
-4.83268835,-7.17922316
3.78969004,-11.28912707
-3.65729654,-9.01987913
-9.40038519,-8.16800471
-5.45084961,-1.86745094
6.04871382,-8.94672675
-5.51799007,-9.45291558
-9.37038721,-9.14795952
-9.81181020,-7.25483266
2.12545376,-8.93708479
3.75977109,-9.24384216
4.04268927,-10.19916324
-7.79968789,-6.63518074
4.79268803,-9.98043701
2.72330181,-10.30688906
-5.24894964,-0.37815954
-3.85080143,-10.27652261
5.37166222,-9.17824864
-5.57598712,-1.90423622
-5.22959733,-10.84877236
5.14678020,-7.77542096
-9.23599580,-7.38109939
-4.63655252,-9.89770750
-9.17515466,-6.67291292
4.85179892,-9.26741376
3.35922884,-10.25295383
4.27564351,-7.35718792
-4.41247986,-10.76844470
-4.43956472,-11.26308278
4.71091747,-8.91398716
-6.34724403,-0.89893929
2.63614613,-9.85802886
4.21705721,-8.84342718
-3.77222660,-10.95785414
-5.47460146,-10.27774906
-5.51828541,-1.42291475
-8.82678412,-7.40666426
-6.28519775,-1.98068720
-6.27610366,-0.74913570
-5.33781817,0.78692713
-4.42079281,-0.49551183
-5.36037211,-9.77848397
4.41866996,-9.82831103
3.90382597,-8.97879930
-6.25080852,-1.90214736
-5.63399125,-8.33878099
-4.88131587,-10.73845316
3.64157740,-9.16297784
2.75418467,-9.16375184
-10.68092572,-7.48800501
-10.07461130,-9.37778752
-6.36303961,0.00139519
4.17832338,-8.12572839
3.62801647,-8.54305032
-7.70586979,-0.45592017
-5.06471869,1.94163708
-4.24794672,-10.17457961
4.52946972,-9.66067975
-9.35146442,-7.38277553
2.83182396,-9.56778456
5.39417399,-11.33380317
-9.74290126,-8.49909447
-9.28133176,-6.94560225
-4.19638203,-8.51590282
-7.71273612,-0.98427427
-6.76147482,0.33499352
-6.62021591,0.01132342
-4.07308119,-9.14148693
-4.03183359,-8.36498865
3.53332987,-11.26996308
3.06505597,-9.30581902
3.05851107,-7.49234524
-4.82320215,-11.00375409
3.90136968,-9.95926037
-9.28518397,-6.07443628
-8.92964019,-7.69828619
-10.31415291,-7.30436687
-4.26400862,-8.31691235
4.86610341,-10.77812621
-5.44117997,1.37053771
-10.56977732,-7.67332719
-8.84037872,-6.50013506
1.53369104,-9.33335191
-9.77210562,-7.75560167
4.01183682,-8.07449363
-7.40880247,-1.09730715
2.70283687,-10.29394553
-5.62525619,0.09761516
4.62485488,-9.10522229
3.63987398,-10.30404387
4.77469094,-9.36573526
2.96281767,-8.48913870
3.81322437,-6.84940029
-5.83857396,0.43681610
-5.85634453,-0.48686870
-10.70011853,-7.30660320
4.88136944,-9.34120038
-6.65906359,-0.10636497
-8.00076416,-1.74297971
3.29241045,-9.68220359
2.89126215,-10.35466555
-9.75738062,-8.58298567
4.09292989,-10.97134100
-5.48248250,-11.07633884
4.27478410,-9.23360875
4.39475588,-9.41959603
3.57643075,-8.94857082
-5.43100798,-0.50316829
-8.95804458,-7.94278868
-4.85910814,-8.38563296
-4.67947095,-9.83071145
-9.60834640,-6.79318352
-6.27383835,-10.49910275
-6.37423031,-10.62625211
4.11388570,-10.04819185
-4.44809776,-10.48824515
4.75557317,-9.92225973
-6.80751627,-9.65011263
-8.64462161,-6.90742177
3.51442870,-9.31336445
4.05392618,-10.25335422
3.37084985,-9.34781596
3.32121501,-9.36287128
4.06815918,-8.70978329
2.00908344,-9.85275539
-9.05050174,-7.81531426
4.25023235,-10.09061280
-6.60765462,-0.09171629
-9.51077355,-8.00612202
3.42489806,-10.85875151
3.08237550,-9.38095258
1.47522297,-7.94551495
-6.49541594,-8.73651870
-8.60105095,-6.58862505
-8.78157309,-9.47974390
3.37212350,-8.75530930
-4.28530184,-0.45285534
-4.18028291,-11.49640647
-9.12742951,-6.66460946
-6.20793062,-1.48166437
-9.61518544,-7.82841743
4.30198773,-10.23636480
-5.36443135,-0.51039654
-7.88105771,-6.72236113
-4.99305714,-10.48454381
-5.14379690,-0.44608171
1.88600814,-9.43671489
5.85235218,-10.40398475
-4.13239250,-8.62195034
3.36383765,-9.09337510
-5.51817902,1.08966742
-4.12632633,-11.16251936
-5.12894449,-8.96432614
4.47506550,-9.05486627
-10.01742274,-8.03656059
-10.57395236,-7.55272352
-5.64015962,-0.54490666
5.16588460,-7.91034283
-5.75086271,-8.33715625
-6.12476419,-0.32963253
-7.52978454,-1.13883073
-5.13004159,-10.11682856
2.80749720,-9.80118894
-9.73006848,-7.71226866
-5.83154276,-0.45857981
-7.03822348,-0.18925780
3.32987044,-9.95427820
-5.56527481,-1.01834762
5.37394557,-9.41133745
-6.64942867,-2.42259825
-7.07092615,-6.03419971
-6.84868684,0.83625502
5.50175407,-8.32159750
3.72601279,-8.24508136
-6.49368677,-0.93317720
-5.86867011,-10.42713584
-6.23947186,-9.00992241
-6.31727538,-10.26225500
-4.10141130,-8.48232925
-4.07656372,0.56181115
-2.39238766,-9.07938296
3.52948833,-9.40573491
-9.25660614,-5.87773222
-6.71029074,0.42239097
-4.67826223,-9.47484616
3.57972850,-9.52652986
-9.33116581,-8.97235041
2.43253512,-10.18312993
-3.56353212,-10.74070267
4.50667659,-9.23661762
-5.58335095,-8.57283827
4.21573051,-10.15557992
3.90087499,-8.87514878
4.95908668,-10.09109934
2.69831705,-11.57130904
2.72320733,-9.44912793
-5.55476104,0.90678135
-6.23351447,-0.09233724
-6.57465061,-0.96938760
2.87384433,-9.75878041
-4.99648709,1.35136772
3.51531748,-9.72670549
-5.24240759,-9.27254191
-9.32367390,-7.56032210
-5.09846607,-10.70372142
2.90449425,-7.52727009
3.75960209,-10.90890358
-3.99830976,-11.19833978
-8.52084870,-6.78871289
-9.09768287,-6.36255330
4.06076956,-10.16766912
-5.51610054,-1.37248496
3.40615315,-10.54353589
-6.28217713,-0.53001621
-5.36851341,1.48633685
-8.48853090,-0.31305620
-6.63114152,-1.43801113
4.83632678,-8.77278020
-4.37227192,-10.65867943
-6.11724298,-10.28348690
-6.88135876,-0.33848708
1.53461257,-8.56233930
-5.75776419,-9.80190588
5.41226342,-8.01211717
-3.53299641,-10.31978551
4.78065659,-9.24027019
-6.69172988,-10.22858949
5.63968347,-10.55030317
-3.88293849,-9.26621648
-8.77402673,-6.83177031
3.96584001,-11.47982310
5.57607436,-9.38930913
-9.37166324,-7.36756955
4.00008293,-11.10300942
-5.02857187,-11.73238859
-5.20734439,-9.33194334
3.52306425,-8.47335306
-3.80039490,-8.45599787
-5.88660139,0.48802772
4.99373969,-8.01189467
-9.79229128,-7.16107908
-7.14229078,-1.26859678
1.94925345,-9.58212458
4.54079872,-8.72313891
-6.82000527,-1.80988078
-7.35794715,-7.50170323
5.58379157,-9.98985333
3.86990821,-9.21856646
4.81377049,-10.40412802
3.49557879,-8.59052344
-11.15110543,-8.24464659
2.64646333,-10.74587087
-5.25187603,0.69612509
5.63806980,-9.94431150
4.80625278,-10.26754548
-5.83436506,-10.15600842
-10.03311115,-7.76606043
4.57478948,-11.22958941
-5.91531712,0.18279576
5.33474723,-9.43951876
4.73178619,-8.45146409
-4.45035842,-10.06075437
-5.14036188,0.20779367
-5.77505603,-10.37870143
-12.14111925,-9.45799132
2.80850323,-8.92815341
3.95117747,-9.96435236
3.08466371,-9.47028702
-9.57090061,-8.08545197
3.98624323,-10.41344936
3.37187828,-9.76585656
-6.49941666,0.28633443
6.07636878,-10.31685990
-8.09194529,-5.58859140
3.09847579,-8.44777520
-9.95003461,-7.69273655
-6.08647395,-1.30023605
-5.76672570,-9.65396847
-5.55465664,-10.84177075
-10.38375997,-6.45215312
-8.18636772,-7.03084384
2.37873030,-10.10657361
-4.96254611,0.26227725
-4.21321188,-0.73061830
4.50662447,-8.73312535
3.41374506,-10.69761223
2.32946900,-8.18869755
-9.52135747,-6.70035786
-6.48383145,-0.36334402
5.76071477,-8.92976027
-9.88934942,-7.96736374
3.00206994,-10.41791531
2.19299016,-11.01843252
-5.29461231,-2.10707662
-9.34729865,-6.01169250
3.21717358,-11.74324446
-6.65212162,1.72084775
3.40574771,-10.48870496
4.19898172,-10.10088424
3.87486779,-9.36678780
-3.77337538,-0.10272326
-8.31094070,-0.95469269
3.46198002,-9.00593827
4.87762238,-10.45771622
-11.66848323,-7.02627896
-8.14681873,-5.59617041
-7.65327039,-7.28867403
-6.50737510,-10.69663025
4.36796393,-8.68244920
-4.39103230,-9.67931692
-3.90568091,-9.42402557
3.51751952,-9.79872739
-5.75398063,-11.11356172
2.64756735,-8.23070758
2.98594242,-7.95104050
-4.87901268,-9.31039055
4.88989825,-9.38092181
-6.61980005,-0.45064169
-5.11222836,-0.03500269
-11.20699264,-7.19386896
4.44345318,-11.51755687
-3.28244707,-0.61389660
-8.30160135,-6.72208800
-3.96224776,-8.90658653
-9.75164018,-6.23747960
-4.96831949,-9.10075289
-4.28633170,-10.88775837
3.80848280,-10.66759340
-6.61710306,-10.30128987
-4.85338859,0.38361317
-6.09530170,-1.43138339
-10.20704502,-8.54084835
1.80417579,-8.68313378
-8.29353658,-9.14567571
-9.94853209,-7.65499189
-7.57065133,-0.00597511
-3.56573085,-10.31619117
-9.86933697,-7.73142570
3.52341089,-9.54102477
-6.43520022,-1.88882283
4.29176663,-10.23358664
-9.62022282,-6.60234963
6.16572550,-10.84985438
2.57592768,-8.23592942
4.07013556,-8.78179576
-4.12154989,-0.11496529
4.61737198,-8.71851901
1.60431743,-7.67080834
-4.51255141,-8.74731186
-9.12039536,-6.70518003
-4.73541015,-10.29744555
5.11101551,-10.79298024
-8.02429130,-7.02505656
4.16906766,-7.93717257
4.41962572,-12.40681800
5.83048217,-8.89233482
4.22094963,-10.65042793
-8.88377080,-5.47374815
5.40762106,-10.01342559
-5.36821600,0.87076552
-5.39340210,-0.49415521
5.13267694,-6.88061114
-5.14137539,-1.65112934
5.39915488,-9.06241400
-4.36993341,-9.39916765
-5.42004792,-10.17343075
-7.35771823,1.32128361
-9.40219134,-6.86727719
4.00363478,-8.38754396
-6.06766034,-0.92164525
3.90136998,-10.92409898
-11.78207127,-7.37131207
2.86315172,-9.61716936
-4.26274244,-10.27693232
-3.33267511,-8.02156489
2.25960946,-9.19323378
4.73972480,-8.05103506
-4.21059215,-9.64704221
-4.79958316,-9.80701953
-5.78236136,-9.46813202
4.51287618,-8.35126634
-4.75577938,0.50901271
-4.84583142,-10.81548768
-4.84904093,0.29544163
-5.95237784,-10.60270993
-6.30162393,-1.33992234
-6.47012006,1.37963048
3.24087168,-10.90493662
-5.10896558,-0.52143428
-8.74951729,-7.66788487
4.84865081,-8.76468483
5.03131419,-9.57672532
5.39883691,-9.50607270
-5.21006265,-1.88780452
-10.32301159,-5.84437702
4.72688095,-9.92230363
-5.03853005,-10.40340167
3.89547723,-10.19578995
3.63162500,-8.27334883
3.82850437,-11.37052902
-4.32535462,-8.45762797
4.54507440,-10.64789392
-5.39730340,-0.39553711
3.98462978,-10.35790045
-4.42036295,-10.29859388
2.70285034,-9.67693399
5.52150429,-10.81399465
3.35242597,-8.21396040
3.54955537,-9.94922045
5.15092505,-9.41578818
-5.54334792,-9.88559551
-10.87974809,-6.72244081
4.44929879,-10.80643335
3.82109445,-9.35766579
5.48112836,-10.99365956
-10.51970973,-6.19683784
-4.06877415,-11.11377835
-6.86180259,0.48794482
2.58325401,-9.19917821
2.86853067,-7.68044535
-5.60924324,-9.42523285
-5.20201278,-10.54494017
-8.75016593,-7.33521572
3.71702934,-9.96454976
-9.48294066,-6.20494421
4.23861554,-8.03955991
-5.80072252,-10.78419653
-3.37251918,-0.85275093
3.34068468,-10.35252262
-7.99988841,-8.17079614
-4.60910860,-10.73288471
5.18308849,-7.74802041
4.44001323,-10.16062123
-5.26440934,-1.21450808
-9.21093128,-6.98720330
-5.75947436,0.51637116
3.69665163,-8.61437614
-6.27523500,-8.90059224
-8.82612895,-6.84071646
-10.90483386,-8.09619845
4.98221169,-7.12876372
3.78646169,-9.81388360
1.78826538,-9.17673764
5.43700676,-10.43575436
-6.04723279,-10.80637940
5.89148964,-8.66929630
-3.40176053,-1.35841726
-5.37430770,-10.31412588
1.94239761,-9.08348949
5.06646357,-9.75037362
-6.50158296,-10.67184703
